,0
224,왜 로그인 안됨 아직 기간 남았는데 손흥민 볼려고 하는데 아 이건 아니자나 운영자 양반
225,축구보고싶어요 voc 들어주세요
226,축구보려고 매달 결제하는데 로그인도안되고 로그인돼도 터지고 전반다끝나도 접속오류나고 올시즌 가장 빅게임 날린건 책임질거라 믿습니다 환불은 당연할테구요
227,유료회원 가입해서 사용중인데 로그인이 풀리더니 중요한 생방송 축구경기 시청때 로그인 할수없다고 나오네요. 경기 끝나니 로그인 되고.. 일 좀 똑바로 못하나요?
228,손흥민 득점왕 경기 보려다 로그인안되서 빡쳐서 와우회원해지 쿠플삭제함
229,로그인 안되서 토트넘 경기 놓침
230,토트넘경기보려고하니 로그인할수없다는 오류만... 한시간넘게 시도해보다가 포기함 참내 pc도 접속안대고 왜 만든거임?
231,손흥민 경기중인데 로그인안되는거 실화냐 쓰레기들아 ㅋㅋ 끊어야겠다 이거 ㅋㅋㅋㅋㅋㅋㅋ
232,중요할때로그인단됨
233,"아 뭐하냐 진짜!! 토트넘 경기봐야하는데, 왜 로그인이 안되는건데! 아 빡치게 하네!!"
234,토트넘 경기도 못보네...
235,가격 쳐올리면 뭐하냐 서버 관리도 못하는데
236,갑자기 로그인이 안된다는데 확인좀 부탁드릴게요 손흥민경기봐야하는데 화가나네요
237,"로그인에 대한 불편함도 아직까지 안 고쳐지고 있구요 이런 부분들을 왜 유저들이 나서서 해결하는지 모르겠네요.
일부 컨텐츠들을 재생할때만 멈추거나 에러가 납니다.
구독료가 싼것도 아니고 버그픽스가 어려운것도 아닐텐데 운영이 아쉽습니다."
238,왜그동안 잘 되다가 손흥민 마지막 경기에서 로그인이 안되는겁니까? 아 진짜 너무하네
239,축구보고싶은데 광고까지 해놓고 이시간에 서버다운 뭐임..
240,손흥민 마지막 경기에 서버터짐 수준 나오는거지
241,아니 쿠팡와우 회원이고 이번에 토트넘 노리치 경기 보고싶어서 어플로 로그인하는데 계속 로그인할수없습니다 나중에 다시시도하세요 이 말만뜨고 로그인안되서 전반전날렸습니다 솔직히 서버문제면 서버문제가 있다라고 공지를하던가 무슨문제가 있으면 말이라도 있어야지 내가 내돈내고 보고싶은것도 못보고 당장에 로그인이 안되는데 별점을 좋게 줄수가 없네요
242,손흥민 경기보려고 했는데 로그인 오류만 뜹니다.. 그냥 다른곳 이용하는게 편한거 같습니다..
243,장난하니? 손흥민 경기 볼려는데 로그인도 안 되고? 미치겠네
244,축구볼려고 결제했는데 로그인이 안됩니다!! 이번달 환불해주세요!! 탈퇴하고 스포티비로 옴길래요
245,손흥민 경기 좀 볼라치니 로긴이 안되네 쓰레기 앱
246,손흥민경기 보려고 결제한건데 접속조차안되네ㅡㅡ
247,손흥민경기볼라고 오랜만에 켰더니 실행안됨
248,토트넘 좀 보자
249,로켓 와우회원인데 쿠팡 앱으로 로그인이 왜 안되는거죠? 지금 손흥민 마지막 경기 봐야되는데 덕분에 기분 아주 많이 잡쳤네요???
250,왜 로그인이 안되나요? 손흥민 중계때문에 보는건데
251,왜 갑자기 로그인 안됨? 그동안 잘썼는데 오늘 쿠팡로그인도 안된다. 쿠팡앱만 쇼핑 가능한건 웃기네.
252,로그인 안됨..개떡같네...손흥민 리그 마지막경기 보려 했더니만..이럴거면 가격 왜 올리냐ㅡㅡ질떨어지는데
253,손흥민경기 보려고 가입했는데 로그인도 안돼고 이게 뭔가요 다신 안씁니다
254,"장난합니까? 다른 것도 아니고 프리미어리그 마지막 라운드, 토트넘 챔스진출 여부, 손흥민 득점왕 여부 등 중요한 경기라 치킨 시켜놓고 볼 준비 다 했는데 로그인을 할 수가 없다네요?? 동네 구멍가게 마냥 이런 식으로 밖에 관리 안됩니까? 이래 놓고 월 금액은 무슨 자신감으로 올려받았습니까? 어처구니가 없네요. 내일 고객센터 전화로 클레임 걸겠습니다. 덕분에 네이버 멤버십에 스포티비 3,800원 내고 보고 있습니다."
255,토트넘경기보려고 로켓와우 가입했는데 로그인 오류...무대응에 실망스럽다
256,토트넘 마지막 경기만 기다렸는데. 앱은 열리지도 않고 쿠팡앱으로 로그인 하라고 하면서 로그인은 되지도 않고. 아 짜증나.
257,축구볼려는데 접속이안되네
258,아니 손흥민 경기보려는데 왜자꾸 로그인이 안되는거죠?? 진짜 쓰레기같아
259,축구하나볼라고 서비스이용중인데 축구만볼라하면 서버터짐ㅋㅋㅋㅋ 돈받아처먹엇으면 돈값을해라 제발
260,아니 개어이없네요 평소에 로그인 잘되다가 쿠팡와우회원이규 토트넘 경기보려고 로그인 했더니 서버가 터졌는지 로그인도 안되고 이딴식으로할거면 왜 돈받고하냐?
261,역시 토트넘 중계있는날은 터지는가 맨날 로그인안돼ㅡㅡ
262,"토트넘 경기때문인지 잘되던 로그인이 갑자기 안되고 쿠팡앱으로 로그인도 안됨 특별한 이유도 모르겠고, 우연의 일치인지... 쿠팡 와우 고객사항 불만 적고 얼마 안된시간인데... 보복 뭐 그런유치한것도 아닐테고"
263,축구 보려고 월회비 꼬박꼬박 내고있는데 로그인조차 안되네요. 환불 해주실거라 믿겠습니다?
264,아니 왜 잘되던게 epl 시즌 마지막날 경기 보려는데 로그인이 안됩니까??!
265,손흥민 경기 볼라고 했더니 로그인도 안되고 서버 관리 엉망이네 쿠팡와우 가격도 오르고 이피엘도 끝났으니 시원하게 탈퇴 합니다 ㅂㅂ2
266,서버터져서 토트넘 노리치 못보는중..
267,토트넘 마지막 경기 보려는데 로그인 안됨... 하..
268,반개 없나요 로그인 나중에 다시하라네요 ㅡㅡ 토트넘 경기 있어서 보려니까 중요할땐 안되네
269,축구 봐야되는데 왜 로그인이 안되는거죠?? 지금 급한데 ㅜㅜ
270,토트넘 경기볼때마다 말썽이네요
271,축구 봐야하는데 왜 잘되던 로그인안되나요???아 진짜 열불나네... 진짜 시스템 좀 개선하세요
272,축구 봐야하는데....왜 안되나요?
273,서버터졌는지 EPL마지막 경기보려는데 로그인이 안되네요 왜기다렸나.. 싶네요...
274,갑자기 로그인 풀리고 오류 뜨면서 로그인 안되네ㅋㅋ손흥민 시즌 마지막 경기 볼라했는데 빨리 오류 해결 좀
275,축구 경기 보려고 하는데 트래픽 터져서 그런건지 로그인 조차 안되네요. 서버관리도 제대로 안되면서 이럴거면 연회비는 왜 올려서 받나요.
276,"토트넘 노리치 손흥민 득점왕여부가 가려지는 경기에서 서버 터지고 로그인 오류뜨는데, 중요한 경기마다 너무 짜증나네요"
277,축구보려고했는데 왜로그인이 안돼요대체? 돈받으면서 서버관리 제대로안하고 그거에대한 아무런 말도없네요
278,축구볼때마다 로그인 오류 지긋지긋함
279,축구못보게 로그인 못하네
280,와우클럽이라 공짜로 보니까 욕은 안하겠음. 능력이 안되면 광고를 하지말자 광고는 그렇게 해놓고 로그인도 안되면 어쩌라는거냐
281,축구 보려고 하는데 왜 로그인이 안되는지.... 이렇게 서비스 하려고 월비용 올리나요?
282,왜안되는거야!토트넘경기봐야는데
283,축구 봐야하는데 갑자기 안되네ㅡㅡ에효
284,축구 보려했는데 사람 좀 몰린다고 로그인도 안됨ㅋㅋ
285,축구중계보고자 결제해서 사용하는데 토트넘 경기한다고 서버터진건지 접속안되는거 실화??
286,토트넘 경기볼려고 결제했는데 잠시후에 시도 해달라고만 계속 반복되게 뜨기만 하고 경기 20분 지났는데 뭐하자는건지?
287,아니 앱으로 로그인 해도 오류뜨고 아이디로 로그인 하면 맴버십 가입 안되있다 하질 않나 사람 농락하는 것도 아니고 기분 드럽네요 일을 안하십니까 맴버십 가입한 돈 얼마 되진 않지만 아깝네요;
288,"로그인이 안되서 라이브 경기를 못보는 중..
이럴때쓰려고 쓰는건데 로그인이 안된다니 
이게 무슨 일이에욥 ㅠㅠ 쿠팡 와우 회원이 아니시냐고 물어보는데 뭔 뜬금없는 소리랍니까 ..?"
289,결제를 햇으면 로그인을 되게 해줘야되는데 지금 몇분째 로그인이 안되는데 이거 빨리 개선좀해주세요 돈아까워 죽겟네
290,왜 접속이 안되나요 중요한 손흥민 경기때
291,손흥민 경기 보려고 12시에 접속하려고 하니 로그인 자체가 안됩니다. 짜증 제대로네요.
292,서버 자신없으면 중계권을 따오질 말든가 아님 미리 예측을 하고 조치를 취하던가 내내 기대하고 마지막 경기보러 왔다가 내내 로그인만 하다 경기 끝나겠네 다운받지마세요 능력도 뭣도 없는 애들이 운영하는 어플 1점도 아깝네
293,공짜도 아니고 유료인데 로그인도 안되는게 말이 됨?
294,갑자기 로그인이 안되는데 뭔가요? EPL 손흥민경기 보는데 로그인 안되서 열받네 ㄷㄷ
295,로그인이안되요 토트넘경기봐야되는데ㅡㅡ
296,쿠팡앱 로그인 상탠데 왜 로그인 조차 되질 않나요?? 쿠팡멤버십 계속 돈내고 쓰고 있는데 접속을 못하게 하면 어쩌자는거죠
297,축구보려고 했는데 접속이 안되네 쓰레기앱ㅡㅡ
298,손흥민 보려는데 쿠팡 서버터짐 제일 중요한 순간에 로그인 안 되는 클라스
299,와우회원인데 로그인할수 없습니다 나중에 다시 시도해주세요 이럼 돈내고 서비스 이용도 못하고~ 이러면 따로 분리해서 하든가 화나게 하지말고
300,손흥민이가 기다리고있는데 이게 머냐구.....
301,축구보려니까 딱 안되는 기적의 타이밍. 쿠팡 훌륭합니다.
302,와 접속이 되야지 결제가 아까울정도로 최악이네요 토트넘 경기볼려고접속했는데...접속이 미접속이라.... 최악중에 최악.. 별하나도 아까움.. 역시 쿠팡 이름값하네요...
303,손흥민경기 중계권 왜삼? 관리도 못할거면서
304,몇달전 스포츠이벤트때도 그러더니 로그인 안되네 아 짜증나 앱이라고 서버좀 제대로 하던가 짜증나 미치겠네 로그인안되니 내 결제금액 돌려주세요
305,새벽시간이나 저녁시간때 애기들 때문에 티비로 축구보기가 힘들어 축구 때문에 결재를 했는데 시즌 마지막경기 그리고 제일 중요한 경기인 토트넘 경기를 로그인이 안되네요ㅡㅡ 에휴 이 경기 볼려고 결재를 했는데 30분 동안 무한 로그인만 합니다ㅡㅡ
306,왜 로그인이 안되는거죠?? 하필 토트넘 노리치 마지막 경기할때에??
307,와 손흥민 경기 봐야하는데 오류걸려서 못보네 최악이다
308,축구때매 남겨놓은 ott인데 이렇게 로그인도 안되면 누가쓰냐
309,개빡치네 토트넘 노리치한다고 볼라니 로그인안댐 ㅡㅡ 피자 맥주 사왓더니 짜증나네
310,축구보려고 결재했는데 서버 터져서 로그인도 안되네 이럴거면 돈은 왜받냐
311,중요한거 볼때만 로그인 안되고 오류뿜고 뭐하자는건지
312,"진짜 짜증나네요. 토트넘 경기 볼라하면 로그인이 안된다하거나, 시청중 버벅거리고, 왜 이러나요?"
313,이새벽에 손흥민 경기 얼마나 본다고 서버터지냐?싼마이 한계인듯 에잇 퉷
314,로그인안대노 토트넘경기 못보니
315,와 미쳤다 손흥민 시즌 마지막 경긴데 이걸 못보게하네
316,내돈 돌려줘라 내가 이럴려고 와우회원했는줄아냐? 광고는 오지게하고 손흥민 왜 안보여주냐 답답해 속터져
317,손흥민 경기보려고 하는데 왜 자꾸 로그인 할수 없습니다 라고 나오고 로그인이 안되죠? 환장하네요
318,돈 받아 먹으면서 관리 너무 이상하게 하네요. 토트넘 노리치 보지도 못 하고
319,"쿠팡 와우회원 맞고 쿠팡앱도 깔아져있는데
쿠팡앱으로 로그인조차도 진행이 안되요
올바른 포맷이 아니라고 나오는데 뭐가 올바르지 않은거죠? 자꾸 올바르지 않게 개발하실래요?
 야밤에 어디 문의도 못하고 속수무책이니 그냥 참고 넘어가야만 한다는 사실이 너무 짜증나 죽겠네요."
320,"토트넘 경기 보려고 로그인하는데 계속 안되네요
돈 내고 이용못하는게 말이 됩니까"
321,"와우멤버십을 몇년째 이용중인데 쿠팡플레이 앱에 단 한번도 로그인 못함
쿠팡아이디 비번을 잊어버린것도 아니고 쿠팡앱으로 로그인도 안되고.. 로그인 기본인 아이디찾기 비번찾기 기능도 없고.. 대체 이걸 이용하는 사람이 있기는 한가요? 로그인이 돼야 뭘 이용을 해보지..  별 한개도 아까움.. 오늘 안에 로그임 안되면 쿠팡 고객 한명 잃은줄 아세요"
322,뭐 볼려고만 하면 올바른 포맷이 아니라고 쿠팡 앱 로그인도 안돼고 아이디로 로그인해도 쿠팡와우 회원인데 인식도 못하고 왜 맨날 오류가 뜨나요?
323,손흥민 경기는 홍보 다 해놓고서는 사람 많이 몰려서 서버 터짐???
324,축구중계보려는데 로그인 할수없다고만 계속 뜸
325,축구봐야하는데 로그인을 할수 없다고 무한반복 축구하나 볼라고 돈내고 쓰는데 일주일어 한번있는경기 못보고있음 어떻게 보상할꺼임?
326,네이버 카카오 못가고 쿠팡에서 일하는 이유가있네ㅋㅋ
327,토트넘 경기봐야하는데 오늘 갑자기 로그아웃돼서 쿠팡으로 로그인이안되네요 이 중요한날에 갑자기 안되는건 무슨 상황인가요?
328,손흥민 경기보려고 가입한건데 마지막 경기 계속 로그인이 안되네요 어쩌라는 건지
329,야이놈들아 손흥민때문에 서버폭주할거 몰랐냐? 니놈들때문에 사용못하는거니까 모든회원 한달 무료혜택이나 내놔라...
330,결제 다하고 축구보려고 앱에서 로그인하려했는데 앱 서버오류문제인지 다짜고짜 로그인이 안된다네요 기기문제인가싶어 공기계에서도 진행했으나 똑같은 상황 축구한경기 보려고 결제했는데 이렇게 허무하게 못보네요 별 거지같은앱 별점 1개 주고 똥밟았다고 생각하렵니다
331,축구보려고 겸사겸사 결제까지 해서 이용하는데 서버가 터졌는지 로그인도 안되네. 이따위로 할거면 가격 왜 올리려고 하지? 이해할수가 없네
332,"앱으로 연결해서 로그인하려하면 오류가 계속 뜨고
아이디랑 비밀번호 쳐서 로그인하려고 하면 로켓와우회원이 아니라 뜨네요,,, 로켓와우회원인데,,.,,,,"
333,"와우 회원인데 회원아니라고 ^^
쿠팡 앱으로 로그인하기 연결하면 네크워크 유실?
오늘 손흥민 선수경기만 기다리고 있엇는데 아주 개빡치네요.
뭐 씨의부러얼 어떻게 하라는건지"
334,"그 동안 잘 되다가 로그인이 안돼요
토트넘 경기 봐야하는데 왜 안되는건지
소스배포 문제인지....?? 돈주고 손흥민 경기만 보고 있는데 이것도 못보면ㅋㅋㅋ"
335,축구볼려고 결제했는데 ㅋㅋ 정작 로그인 오류뜨는중 ㅋㅋㅋ 개화남
336,손흥민 경기보려고하면 서버터지는데 서비스를 왜하는지...
337,계정이 2개밖에 안되요.수정부탁드려요ㅠ
338,가격은 올린다더니 폭주에 대비도 안 해놨음? 환불 준비하세요.
339,진심 서비스 가입 손흥민 경기때문에 했는데 왜 로그인이 안될까요...?ㅋㅋㅋㅋㅋㅋ
340,아 토트넘 볼라고 결제했더니무슨로그인이 안돼서 하
341,멤버십 가입했는데 자꾸 가입하라고 뜨면서 로그인 안되는건 왜그럴까요^^...
342,무료이용권등록을 어떻게 하는지 나오지않아서 쿠폰번호누르려고 프리미엄이용권 눌렀다가 결제되버림 구글에서 환불도 안해주네요..주말껴서 문의하느라 시간도 다 가버리고 정말 화나네요 환불하려고 재생도 한번 안함
343,꼭멤버십가입을해야돼나요
344,무료 영화가 너무 허접한 것만 있음....
345,로그인이 안돼요. 아이디비번 치고 로그인하기 백날천날 눌러도 아무반응이 없습니다. 에러가 발생했다는 메세지같은건 전혀안뜨고 그냥 아무반응이 없어요
346,네이버플러스로 가입해서 잘보고 있어요
347,회원가입부터별로임
348,토트넘 경기 표사려면 일단 유료회원 가입해야 되는건가요?? 쿠팡한테 경기 중계나 티켓으로 얻는 이익도 있을텐데 양아치 아닙니까??
349,네이버 플러스로 실시간 보러 왔는데 되는게 한개도 없음. 뭐하러 제휴하는지.
350,축구중계보려고 결재했는데 화면정지ㅡㅡ
351,진짜왜그러세요?손흥민마지막경기.이번 태국하고하는경기 생중계권을따오지말던가요!보지도못하고ㅡㅡ
352,축구때마다 진짜 너무하네 돈받고 매번 못보게하는거는 아니지않나요? ㅡㅡ
353,축구볼려고 결제했는데 서버다운 너무 많네요!!!!!
354,축구 볼려구 하는데 한국 경기만 아나와ㅋㅋ 서버 문제면 빨리 고치든가
355,축구보려고 깔고 가입한건데 왜 에러만 나는겁니까?
356,전 넷플릭스를 아빠랑 같이 사용하는데 드라마 보는걸 진짜 너무 좋아해서 맨날 보는데 핸드폰 바꾸고 다시 로그인을 하려고보니 이메일과 비밀번호를 제대로 입력해도 회원가입 완료가 얼마 안남았다는 창이 뜨고 로그인이 안돼요 왜이러는건가요?ㅠ
357,열기를 누르면 구글 로그인이 나오는데 다른 아이디로 로그인하려면 어떻게 해야하나요...?
358,가격내려
359,방송 무제한 네이버플러스 멤버십 이용중인데 볼 수 있는 게 없네요. 볼 수 있는 영상을 확인 할 수 있나요?? 아니면 하나하나 다 눌러보고 이용권 구매나 무료 문구를 확인 해야 하나요?? 네이버플러스 멤버십 존은 따로 없는 건지ㅡ
360,무료인데 이정도면 훌륭합니다
361,가격오른다고 공지 왜안함?
362,가격대비 아주 좋아요^^
363,토트넘 세비야 경기 자리잡혀서 결제하는데 백신설치하라고해서 설치하고들어가니까 튕겨져있네 말이돼나
364,결제하고 보지를 못했다 로그인이 안되서 무쓸모다 환불이나 해줬으면 좋겠다 혹시 하고 며칠 기다리면서 해봤는데 맞는 비밀번호를 치면 공란팝업이 뜬다 어휴 결제한지2주는된것같은데 그냥 환불부탁해요....
365,"호리미야 올려주세요!!!프리랑 흑집사,기븐 잔부다다아아아ㅏ앙!!!!"
366,가격이 너무 비쌈
367,진짜 리뷰쓴 어플 살면서 한개도 없는데요 결제를 하려해도 할 수 없네요? 구글지메일 아이디 비밀번호 몇번이나 맞게해도 왜 틀리다고 계속나오죠? 문제가 발생했다고만 나오는데 그 문제가 뭔지 알려주던가요 아니면 다른 결제방법도 추가해주던가 더러워서 안봐요 번창하세요^^
368,아니 멤버십 해지 했는데 왜 결제가 된거죠? 왜?
369,"멤버쉽 변경 은 어떻게 하나요? 결제 수단 변경,멤버스 변경 이런게 없던데 멤버스 해지 만 있고 어떻게 하라는건가요?"
370,앱을 깔고 들어갔는데 계속 로딩만 돼요. 안 들어 가지네요;;로그인 조차 안 됩니다;;
371,토트넘 경기 볼려고 12시까지 기다렸는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하 개빡치네여 피드백 좋네요
372,무료라서 쓰는거지 돈주고는 절대 안쓸듯
373,평이 쓰레기라 네이버 검색하다 중국 진수기 우리나라빼고 공개했단말에 앱삭제하러감 ㅂㅂ 이런거 우리나라사람들 예민한데.. ㅉㅉ
374,네이버로 로그인 된상태인데 티빙 앱이 계속 로그인 시킴 로그아웃떠있는데 계속 처음 모바일앱 로그인시작하기로 도돌이됨
375,아니 와우멤버십을 여기서 가입하게 해줘야지 진짜 개불편하고 귀찮게 하네
376,뭐 이런 개같은 경우가 있냐..토트넘이 니꺼냐?더 가입안해
377,축구보게좀해줘라
378,가입했음에도 작동이 안됩니다. 축구 보려고 했는데.. 아아..
379,회원가입
380,와우멤버십 가입하라고만하고 링크도없고 내가 가입방법을 따로 검색해서 해야하고 진짜 개판이네 ㅋㅋㅋㅋ
381,아니 내.가 내이메일쓰고 내이름쓰고 내번호쓰고 했는데 왜안됨? 기분좋게 토트넘볼라 했더니 기분개잡차네
382,토트넘때문에 보는사람.......
383,축구만하면 멈춤 서버 증설좀 해라
384,회원가입을 하려고 했는데 회원가입란이 없네요..
385,축구보려면 안가입할수없게했네 이건 대국민 컨테츠폭행임
386,회원가입도 없고 g미럴 왕짜증 납니다.무조건 로그인만 아디.비번.뜨네요. 즤미럴 왕짜증납니다.
387,축구보는데 좋아요.
388,가입하고 로그인하는데 계속 와우멤버쉽가입하라고만 나오고 와우멤버쉽가입하는거는 안나오고 진짜 짱남
389,토트넘 친선경기를 오직 쿠팡? 안보고 말지.
390,축구 독점 불편하네
391,아니 비번찾기를등록아이디가이멜이없이만들엇는데 비번을어찌찾냐고요 본인인증으로도다비번찾는데여긴뭐 이래 자동결제빠져나가는데 해결빨리좀해줘요 넷플이랑차별이심하네요
392,축구 좀 보자 왜 연결이 안 되는 건데… 만반의 준비 해놨는데 개망했잖아요… 관리 좀 제발
393,지웠다 깔고 다시 켜고 다 해봐도 네이버로그인이 안돼요 다시 원점이거나 꺼집니다
394,가격은 비싸졌는데볼만한 영화가없어요 다 옛날꺼라 본거임
395,창 열면 자주 닫힘
396,탈퇴도없고 요금도비싸고 누가보겠어 이딴걸요즘시국어려운뎅 흠 돈아까움
397,가격올리는 순간 바로해지다
398,로그인창이 안뜨네요 아레까지는 자동로그인되다가 어제부터 재 로그인하라하면서 아이디와 비번을 몰라서 몇번실패하고 이후 재접속해서 로그인할려니 로그인창이 안떠요
399,"아니 다 좋은데 프리! 이거 어디갔나요 보는데 갑자기 없어졌어요;; 진짜 보고 싶은데 주술회전이랑 호리미야 들어오고 없어진건가요?,,"
400,캐리미에서 설치 후 실행하면 루팅된 기기에서 사용할 수 없다고 나옵니다. 캐리미에서 실행시 해당 검증 로직 좀 제거해주세요. 이거 한번 보려고 네이버 맴버십 결제 했는데 안되니 좀 당황스럽네요.
401,친절하지가 않아요. 로그인만 있지 회원가입 하려면 쿠팡공식사이트 가서 해야하고 와우멤버십도 어디서 하는지도 안알려주고 쿠팡 아무리 찾아도 와우멤버십 가입이 없길래 삭제했습니다.
402,회원가입해야 볼수 있네요ㅠㅠ
403,어플 로그인이 불가능함. 아이디를 입력하려고 하는데 키보드가 눌려지지 않음. 전원이 꺼졌다가 다시 켜짐.
404,8월 6일 개막하는 이피엘 22/23시즌 토트넘 경기 중계 이제 안해주시나요? 토트넘 손흥민 선수 보려고 와우 멤버십 가입했는데 중계 없으면 해지해야 겠네요ㅠㅠ
405,토트넘 경기 보려고 작년에 가입해서 잘 사용 중이였는데... 이젠 생중계 일정에 토트넘이 없네요? 이젠 중계안하는지요?
406,가입하지 마세요 해지을 못합니다..
407,토트넘 경기때문에 결제하고 봤는데.이젠 이것 마저도 없음????볼거 하나도 없는 플렛폼인데....ㅃ2
408,네이버로 로그인하고 결제도 했는데 앱 설치가안됩니다~~ 환불해주세요
409,토트넘 중계.... 제발
410,유료라서 좀....
411,왜 손흥민 축구경기 중계 안하면서 가격은 올리냐?!!! 가격 다시 낮춰라!!
412,"앱을 재설치해도 무한 로딩만 하고 다시깔고 해도 오류코드 14라고 아이디,비번도 개무시됨ㅠㅠ 이런 쓰레기를..뉴스에 제보할까?ㅡ.ㅡ"
413,무료배송도 받고 영화도 보고 일서이조-- 가격대비 짱~^^
414,토트넘경기도안보여주면서 토트넘그만울거먹어라한새도아깝네
415,제발 자동로그인 좀 해제시켜주세요 이것때문에 다른 아이디로 로그인이 안돼요 홧병나서 뒤질 것 같다고요
416,이제 토트넘 경기는 생중계 못보나요?
417,회원가입 버튼?이 안보이는데........
418,가격좀 내려주셈 ㅋㅋ
419,보기편하고 좋은데 무료사이트랑 다른게 없는게 아쉽네요 많이 비싼편입니다 웨이브가
420,임영웅님 보려고 가입
421,완전쓰레기예요.. 돈내고가입했는데.. 티비연결하려면 존재하지않는아이디로떠요 고객센터 문의를 하면 성의없이 메뉴얼만 답으로오고..상담이안되요 무료사이트도아닌데..
422,별 하나도 아깝다 놈들아... 아이디 비밀번호로 로그인 되게 만들어라.. 이메일 인증 개수작 부리지말고...하.. . .
423,가입도무료
424,"네이버 메일 휴면 이었다가 돌아왔을 경우에 인증 이메일이 수신 되지 않는 상황이 있네요.

네이버 측과 조속한 해결을 부탁드립니다... 너무 불편하잖아요 이건."
425,왜 기존 아이디로 로그인이 안되나요..폰 바꾼거로 들어가려는데 회원정보도 없다고 하고 당황스럽네요..
426,무료로 볼수 있나요??
427,"계정이멊어서 로그인이 안된다니,,,ㅡㅡ 이용권 결제일 마다 따박따박 돈빼가면서 오늘 왜 이런건지 빨리좀 해결해주세요"
428,유료.개별구매가 느무 많아요
429,갑자기 로그아웃 되있더니 로그인해도 없는아이디로 뜨고 아이디찾기했더니 가입되지 않는 아이디로 나오네요
430,무료영화 무한 즐김 굿입니다
431,유료 서비스가 이렇게 잘 죽는건 이 놈이 처음...
432,와 너무하네.. 왜 쿠팡 아이디로만 가입하게 만들었으까나??? 난 쿠팡에서 물건 절대 안 사서 아이디 만들기도 시른데... 궁금해서 함 들어가볼라 했는데 걍 넷플 디플 웨이브로 만족해야겠다...
433,결제하고 다했는데 왜 로그인함 계속 가입하라 하나요 ㅡㅡ
434,가입을 편하게하고 로그인을 어렵게 하는건 무슨 심보인지 모르겠네요
435,"결제는 됐는데 왜 보유한 이용권이 없다고 뜨는걸까요?? 분명 결제가 되서 돈이 나간 이력이 있는데, 다시 로그인을 해도 어플을 지우고 다시 깔아도 현재 보유한 이용권이 없다고 뜨는거죠? 다시 결제하려니까 지금 베이직을 이용중이라 결제가 다시 안된다 그러고 영상을 보려니까 이용권을 구매하라고 하고... 이거 어떻게 해야하죠..?"
436,가입이 너무 어렵네요
437,무료영화도 많고 잘보고있습니다
438,무료회원도 팝업창으로 볼수있게 좀 해주세요 다른 티비어플들은 무료회원이라도 팝업창해주는데 왜 웨이브는 안해주나요? 유료회원만 회원인가요?
439,결제했는대 로그인 자체가 안되요..로딩화면만 어찌해야하나요
440,축구 볼려고 깔았는데 볼 수가 없네 ㅋ
441,회원가입 할때 무조건 해당된다고 적어주세요 시도해는데 안되더라고요
442,아니 웹사이트에 로그인 버튼이 없어요 진짜 정신나갔네요 무슨 회원가입 플로우로 밖에 진행이 안되나요
443,결제를 해도 로그인을 못 해서 돈 날림
444,축구는 너무 끊기네요
445,가입후 결제 할인은 정확히 표기해야지 쳐가려놓으면 어떻게 알라고ㅋㅋㅋ앱디자인한 저능아짤라라
446,축구화질 뭐냐...ㅡㅡ
447,와우 멤버십 사자마자 다음달 해지 될때까지 쓰려고 해지했는데 또 결제하라고 하네요 이거 해지하면 한달정도는 쓰는게 보통아닌가요? 즂같이 장사하시네요 엿드세요
448,회원가입하면 첫달 100원에 본인인증하면 2개월 반값이라고 해서 둘다 다 했는데 결재는 왜 돈 다 내는거죠? 사기인가요? 제가 잘못봤나요? 뭔가요 이거?
449,가입을 했는데도 자꾸 에러로 뜨네요 . 고쳐 주시면 감사하겠습니다
450,무료면 좋겠는데 구매를 해야 볼 수 있네요😑 시청하는거 포기 할래요.😕
451,중간에 화질이 깨졌다가 돌아오기를 반복해서 몰입이 깨지는게 아쉽네요
452,아니 쓰 ㅂ ㅓ ㄹ 10월26일 새벽4시 결제시도 우체국계좌 정비중? 결제거부 넷플아이디 정지상태 이게무슨 짓이여 보통 은행들 새벽이 점검 업뎃하는데 결제시간을 꼭 새벽4시에 해야겠냐?
453,아니 왜 로그인을 못하게하는데 4명이서 나눠보는데 자꾸 아이디메일로 6자리를 보내질않나 친구 스케줄 봐가면서 겨우 6자리 입력하면 새 비번을 치라고 하질않나 화나네 안봐안봐
454,로그인부터 안되네요 네이버 로그인 몇번을 시도해서 계속 똑같이 안되고 멍청한 앱
455,"계정을 해킹당한것같습니다. 어제 새벽 비밀번호 변경 및 전화번호가 변경되었다는 메일이 와있었고 오늘 아침 결제가 되어있습니다. 해킹으로 인해 로그인도 안되는데 어떻게 해지하며, 환불은 어떻게 받을 수있나요. 앱을 이렇게 쉽게 해킹당하게 만들어도 되는건가요. 정말 아침부터 화가나네요. 빠른조치 부탁드립니다."
