,0
51,가입하고 화면자체가 연결이 안돼요 몇번을 지우고 삭제하고 회원가입만 하고는 화면자체가 캄캄하게만보이고 먹통입니다. 해결부탁드립니다.
52,무료함을 달래주는데 최고에요!!
53,기준아이디로그인하니깐 번호변경하라고해서 하려는대 머가이리복잡함? 신규로가입하려니깐되지도않고 시간만버리고 머여ㅡㅡ
54,앱에서 영화를보고싶은대 자꾸만 시간이 얼마안남았습니다만 뜹니다... 그리고 자꾸 로그인이 안돼요..
55,네이버에서 결제하고 티빙에서 볼려하는데 이용권이 없다하네요 너무 번거롭습니다
56,pc 웹에서는 로그인 되는데 app로그인 불가입니다
57,아 네이버 가입하고 다시 3000원결재해서 베이직 요금제햇는데도 계속 결제하라고 하네요 술꾼 보려하는데요
58,계정 만들고 결제도 했고 앱도 깔앗는데 왜 안들어 가지나요?
59,네이버로 로그인 하려고 하자 인증하라고 비밀번호 및 영수증 등 입력이 나옵니다 10번을 해도 로그인이 안되고요. 몇번을 해야 하는 건지... 시청도 못하고 이용권 낭비하고싶지 않습니다. 빠른 조치 부탁드립니다.
60,회원가입 눌렀는데 몇 번을 눌러도 회원가입이 안 뜨네요
61,겟백 볼려고 가입했는데 그것만 쏙 빼놓고 없네요? 나가뒤지세요 그냥 ^^
62,보려다가 암걸리겠다 지짜 짜증난다
63,유료있어서 .... 무료는 없나요 혹시 탈퇴 하고싶어요
64,"연간멤버십 가입했는데
구독 취소 하고 싶습니다
(구독취소시에도 내년까지 구독해야
한다는 내용으로 확인이 됩니다.)"
65,쿠팡플레이 앱을 실행시켜서 첨에 나오는 쿠팡 아이디로 로그인 하기 버튼을 누르면 와우 멤버십에 가입하고 무료 시청하라는 창이 뜹니다 근데 여기서 나중에 가입하기를 누르면 다시 쿠팡 아이디로 로그인하기 이 창이 뜹니다 와우 멤버십에 가입하지 않으면 쿠팡 플레이앱을 사용하지 못하는건가요?? 그래서 그냥 와우 멤버십에 가입을 해보려고도 했는데 제 계좌가 자꾸 계좌 인증에 실패했다고만 뜨고.. 제가 몇번을 확인했는데도 제 계좌가 맞거든요.. 이유를 모르겠네요ㅠㅠ
66,"앱 로그인 오류, 티비도 오류, 비밀번호 바꿨는데도 오류...오류코드83 만 계속 보내요."
67,"몇년된 폰에 로그인하고 보려했는데 어플이 호환이 안된다고뜨네요.ㅜㅜ 넷플, 웨이브 심지어 디즈니플러스까지 다 되는데 티빙만 안돼네요. 좀!!!어플 개발에 신경좀 써주시면 안되나요!!!!!!!!"
68,아니 장난하나 쿠팡아이디 로그인 된다더니 와우인지 뭔지 가입 안 하면 로그인도 안되냐? 어이가 없네.뭐 이딴 앱이 있어
69,아니 몇달을 정기결제 때문에 꽁으로 돈을 뜯기고 있는거야 비번 아이디 둘다 모르기 때문에 써비스센터 전화를 해도 통화를 할수가 없고 cj one 아이디도 없는데 내돈 내놔 꽁으로 6개월을 돈을 뜯어가냐 개 열받네
70,무료로보게해주세요 아님 저 죽어요...!
71,로그아웃좀 작작좀 됐으면 좋겠는데 며칠 나갔다 들어오면 로그아웃 되고 대체 왜이러는건가요 아이디찾기좀 그만 하고 싶은데..; 외우고 있어도 계속 아이디릉 왜써야되나여 계속 로그인 돼있으면 안해도 되는걸;; 이것좀 고쳐주세요
72,쿠팡 사이트 로그인하는 메일과 비번 아무리 입력해도 로그인 누르면 아무런 응답이 없네요. 비번이 틀렸다 혹은 로그인 실패 등 아무런 메세지 없이 톱니바퀴 1초 돌아가다가 끝.. 이 무슨 앱인지 참
73,아니 저장 기능이 있는데 왜 저장을 하는것까진 되는데 저장된 영상이 재생이 안되소 그 이후에 로그인하는데도 지속된 오류가 뜨나요? 지웠다 깔아야만 다시 정상이 되네요. 참 뷸편합니다.
74,"1.보고 다음화로 넘겨서 오프닝 건너뛰기 하면 안될때가 있어요 다시 나갔다 들어오면 되더라고요
2.계속 보고있는 컨텐츠들이 없어져요 
고쳐주세여ㅠ"
75,안녕하세요. 그냥 쿠팡 아이디랑 비번으로 로그인 하게 해주세요. 쿠팡앱연결 안하고요.
76,진짜로 로그인이 자꾸만 안돼요!!
77,계정삭제 하려고 하면 계속문제가 있다고 최악이다
78,무료영화 좋아요
79,가입을 했는데 로그인이 안되요
80,오늘새벽 토트넘 경기. 방송 왜 안해줬냐!!!
81,가입했는데 또 돈내라고 하는 개 쓰레기앱 그래놓고 가입비는 올리냐? 응 왓챠갈꺼야
82,회원가입 유료인가요?가입하려다 망설이고있어요
83,가입하면 3개월 무료라길래 가입을 했는데 돈 내라고 뜨는데 혹시 가입해도 무료 시청권은 안주시는 건가요?
84,요청이 많아서 로그인이 안된다는데 어쩌라고요
85,Pc시청하기는잘되는데.같은아이디로.앱으로.로그인하면.이용권.구매내역이없다고나와요.월정7800구매했거든요.
86,분명 자동결제 해지했던걸로 기억하는데 자동으로 결제됨..
87,유료 사용잔데 평소에 광고나오는 것도 그런데 다시보기는 왜광고가나옵니까 다음회차선택하니깐 광고 뜨네요
88,네이버플러스로 티빙공짜로볼수잇나요 아니면 공짜는없나요? 너무보고싶은게 잇는데 티빙에서만잇어서 그리고 나이도 어려서 살수도 없구 그래서할수잇나싶어서요기다릴려해도 유튜브에 자꾸떠서 너무보고싶더라구요. 어뜨케할수잇나요? 이왕 돼면 쉬운걸로 해주시면감사하겟습니다. 무료로로그인까진돼죠?
89,네이버플러스 멤버십으로 너무 애청했는데 갑자기 오늘부터 티빙오리지널이 유료네요?
90,ㅠㅠ 로그인이 안돼요
91,네이버플러스로 티빙컨텐츠 못보게 막아놓다니... 배신이네요 ㅠㅠㅠㅠ 네이버플러스할이유가 없네요....
92,가입하면서 결재했는데 왜 또 결재창으로 넘아가지?? 돈은 빠져나갔는데ㅋㅋㅋㅋ????
93,무료3개월이라서 구독중인데 진짜 진짜 별루라 바로 해지할까 생각중..이런걸 월에 만원 가까이 지불하고 볼 이유가 있을까?!
94,가입하고 맛보기도 없이 결제하라구요?
95,그래서 씨제이원 통합로그인을 해야하는데 로그인창에 씨제이원로그인이랑 티빙로그인밖에 없더라구요ㅠㅠ 둘다 해봤는데 없는 아이디라 떠서 통합로그인은 어디서 하는걸까요?? 하는 방법 좀 알려주세요ㅠ
96,가입하면 한달무료라고 했는데 한달후 자동해지인가요? 아님 자동으로 유로결제로바뀌어 비용청구되나요? 라고 17년도에 썼는데 아직답이없네ㅡㅡ
97,가입 처음 해봣는데 탈퇴는 어떻게하나여?
98,회원가입하고 로그인하려고 하는데.. 계속 계정이 없다고 떠요... 돈은 내고 못 보고 있습니다ㅠ 해결 좀 부탁드려요..
99,멤버십 해제하기가 어렵네요...
100,실용적이고 유익하며 재미가있다 그리고 시간이 잘간다.
101,SNS계정로그인하여 카카오계정 자동로그인체크 해제안되나요 제발 방법좀여 체크해제하고싶어요
102,티비 앱 설치했는데 로그인 방법이 qr코드 스캔밖에 없는게 아쉬워요ㅠㅠ tv문젠지 아무리 기다려봐도 qr코드가 안뜨네요... 그냥 일반 아이디 비밀번호로 로그인 가능하게 해주셨으면 좋겠어요!
103,아니 돈주고 넷플보는데 장난하는것도아니고 지웠다가 다시 깔아서 로그인했는데 왜자꾸 돈내라는건데요 한달치 긁혔는데 좀 고쳐주시던가 환불을 해주시던가 진짜로 돈받으면서 일을 재댈로 안하면 어쩌자는건가요?
104,유료어플에 며칠째 접속아 안되고 있네요
105,왓챠나 티빙 애플티비 같은것들은 요금제 가입하지 않아도 아이디(회원가입)만 하면 콘텐츠 머있는지 그리고 순위 등을 보여주는데 넷플 같은경우에는 무조건 요금제 선택해서 가입해야지만 로그인이 되네요.. 다른 ott서비스들 처럼 회원 등록 안해도 로그인 되게 해주면 좋겠습니다. 그리고 미리보기 같은것도 있으면 좋겠습니다.
106,항상 생각하는거지만 버퍼링 부터 시작해서 오류진짜 많습니다.갑자기 재생오류 났다고하는데 돈을 내고 하는 사람으로써 잘못샀다고밖에 생각이 들지않을까요?
107,네이버멤버십플러스 가입해서 티비로 틀어봤는데 폰에서는 바로 볼 수 있는데 tv에선 업그레이드를 하라고 하네요?? 원래 이런건가요?
108,저가 깔고 로그인을 했는데 왜 튕기죠?
109,자꾸 영상 재생이 안되요. 로그인하고 로딩도 오래걸리구요.
110,폰으로 쿠팡아이디로 로그인 안됨
111,와우멤버인데 로그인할때 자꾸 와우멤버 아니냐면서 오류가 떠요ㅠㅠ 몇시간째 앱 지웟다깔앗다 반복햇는데도 똑같아요
112,멤버쉽 취소하기 드럽게 어렵게 해두셨네요. 아직도 취소를 못하고 있는데... 중국인이 만든어플보다 못한거 같아요. 그냥 넷플 갈아타고 싶은데 멤버쉽 취소도 못하고 억울하게 돈내야할까요?
113,가입하고 월이용권 하려하니 구글 플레이에서만 결재 된다고해서 앱 지웠습니다
114,넘 재밌고 유용 하네요
115,회원아이디 비번변경시 드럽게 인증많이요구하네. 하고보니 방송3사는 나오지도않구만 개떡
116,로그인 불가..이리 만들어놓구 무슨 컨텐츠를 운영한다구 그러나..
117,예전에 구독했는데 네이버플러스로 봐서 이제 네이버플러스멤버쉽으로 보고 있는데 어떻게 해야 하나요?
118,무료여서좋고 명탐정 코난이없어서아쉽네요^^
119,로그인문제로 메일보냈는데 메일 읽지도않고 답변도 안주시네요 자동결제해놔서 로그인 안되가지고 답답한데 빠른 답변부탁드립니다 고객센터는 코로나라 연결도 안되면 답변이라도 빨리해주셔야하는거 아닙니까?
120,아니 구글 계정으로 들어가는대 구글계정으로 로그인만 게속 반복되요
121,다 괜찮은데요 혹시 이 어플 깔고 앞에서 로그인 할때 결제하는 화면이 안뜨고 일단 로그인 화면만 떠서 요금은 어떻게 로그인 되나요??그리고 앞에서 로그인 한게 핸드폰 요금 나갈때 같이 나가게 되어있는 건가요??
122,무료 코너도 만들어 주셧으면 합니다 그것빼고는 다 좋습니다.
123,축구 볼라면 돈 내야됨 ㅠ ㅋㅋ
124,회원가입이 불편하다
125,가입했고 앱 설치하려고 하는데 왜 설치가 안됩니까
126,다시 설치했는데 로그인이 안돼요
127,유료란것만 빼고 다좋음
128,가입추천
129,무료라서 가끔봅니다. 넷플릭스 ui를 그대로 모방했는데 기술적으로는 한참 뒤쳐지네요 ㅜㅜ 안타깝네요
130,계정 찾는법 아이디와 비밀번호를 찾는법좀 알려주세요
131,티빙 아이디가 아니고 페북으로 로그인을 했는데 계정 만든사람이 아니면 들어가지질 않아서 돈 버렸어요. 티빙 믿었는데 실망스럽네요
132,웨이브 개 불편하네 티비로 영상 보려고 하는데 가운ㄷㅔ 동그라미 계속 돌아가네..;;
133,"로그인 어떻게 하나요? 무한 로그인중이네요 네이버 아이디로 로그인 할때마다 구글, 애플이 뜨고 구글 누르면 열기 눌러서 앱 뜨고 다시 로그인.... 짜증나네요 네이버 페이 이용자라 옛날 방송이나 볼려고 했더니.. 정말 이상하게 운영하네요"
134,네이버에서 2번 결재하고 다시 티빙오니 또 결재하라고 하고 결재하려가니 에라나서 안되고? 머여
135,몇일전부터 폰. 로그인이 안됩니다 첫화면에서 안넘어가요 다시깔아도 그대로
136,가입은 되고 실행는 안되는..이건 뭔가요.!
137,cj아이디로 로그인 하려고 했는데 약관에 동의해야 한다고 해서 했더니 계속해서 흰 화면만 보여주네요… 계속 기다려봐도 계속 다시 시도해봐도 동일합니다. 계속해서 이러면 도대체 티빙은 어떻게 이용해야하는 걸까요??
138,탈퇴안됨
139,"부모님이 네이버계정으로 계정을 만드셔서
저도 로그인하려고 하는데 이메일을 정확히 적었는데도 자꾸 결제도 안되어있는 새 계정에 로그인이 되네요ㅠ"
140,가입하려다 인증 3번하고 또 뭐 하라고 해서 그냥 안함
141,탈퇴하기가 왜 이렇게 까다롭습니까 피씨에서만 탈퇴할 수 있게 해놨던데요 앱에서도 탈퇴할 수 있게 해주세요!
142,가입 프로모션으로 웨이브 할인된다고해서 햇는데 요금에는 웨이브 결제후 청구할인 된거로 나옴.. 근데 앱 들어가면 이용권 없다고 나옴. 이거뭐죠?
143,유료로 보는데 LIVE에 광고여?? 좀 심한거 아닙니까??
144,축구좋아요
145,아니 어플 설치가 안되서 리뷰보니 똑같은 현상도많고 죄다 로봇같은 답변들만 보이고 아이디가 어딨고 오류현상 캡쳐가 어딨으며 현실적인 답변좀 다운이 안된다고요
146,탈퇴좀시켜줄래??
147,본인인증 한 아이디가 있다고 뜨는데 카톡긴편로그인같은데 로그인해도 영상을 못봄 로그아웃표시도 안뜸 이제까지 몰랐다가 티월드 폰요금부가서비스보고알았음 ㅡㅡ 뭐임 아이디 있으면 뭐해 보지도 못하는데
148,딱와우멤버십안하고하면안돼나요?
149,회원가입 하고 로그인 하는데 로그인이 되질 않네요 로그인 해도 다시 로그인 창으로 돌아오는데 버그가 심하네요
150,가입하면 후회함 마블영화 빼면 볼것도 하나 없고 이중과금에 환불도 안되는 베짱 쓰레기 OTT 서비스임
151,다른기기에 쿠팡아이디 로그인이 안됨
152,"전에 넷플릭스 로그인 한 적이 있었던거 같은데
아이디 비밀번호 둘 다 모르는데 혹시 
다시 회원가입 하는건 없너요 ?"
153,티빙 아이디로 로그인하는거 상당이 극협이네 회원가입해서 앱으로 설치해서 보라더만 뭔 앱으로 로그인이 되야하지 티빙 아이디로 로그인하니까 들어가 지지도 않노 티빙 아이디 만드는거 없애던가 왜 그따구로하지 빨리 내 7900원 내놔 아 그리고 뭔 자꾸 문의하래 문의 해도 안해주잖아 쓰레기 앱 특 문의해주세요 ×발 걍 앱 지워
154,싸고 유용하게 쓰고 있어요!!!ㅎㅎ
155,무료로 해주세요 그럼 더 좋을거 같은데 비싸요 저 돈없는데..왜 결제
156,진짜 버그가 너무많고 기본조작방법자체가 너무 불편해요 네이버페이아니었음 절때 안쓸 어플
157,1월쯤 폰살때 가입만 하고 이용안하다가 오늘 처음 로그인시도하는데 비번3번쯤 틀리니 ip차단되는 어메이징한 경험!
158,"유료로 바뀌었구나..,,,,,,,,,,,,,,,"
159,무료 Live종료라니.. 정말 잘봤는데
160,네이버 간편로그인 하고나서 다른 아이디로 다시 로그인하려니까 자꾸 자동로그인됩니다. 아이디 변경할 수 있는 방법이 있나요? ㅜ
161,"잘되다가 로그인이왜안되는거죠?지금까지 cj아이디로이용했는데 입력정보가없다고하는데,.. 아이디찾기하면 나오는정보가 왜로그인이안되나요"
162,돈내고 멀쩡하게 쓰고있는아이디로 회원정보 없다고 로그인 안시켜줌 비밀번호도 당연바꿔봤음^^
163,유료화로 변했으면 유료채널은 광고가 없어야 되지않나 싶네요
164,쿠팡 앱이 깔려있으면 다른 아이디 로그인은 불가하고 무조건 쿠팡앱으로 로그인하기밖에 없네요. 쿠팡앱 지우고 쿠팡플레이앱에서 아이디로 로그인하고 다시 쿠팡앱 깔아야 해서 불편해요.
165,무료로 아직은 잘 사용중입니다
166,"SK텔레콤 고객은 무료 시청으로 알고 있는데, 갑자기 Live 실시간 방송이 미리보기중으로 됩니다. 로그아웃 하고 다시 로그인 해도 미리보기만 가능하던데 이젠 유료인가요?"
167,무료이용 끝났다. 무료로 지상파만 봐도 충분하다. 설마 KBS도 뒷통수 칠까?
168,계정 여러개로 여러사람이 동시 시청하니 좋아요
169,가입 하지도 않았는데 카드 결제가 되었습니다. 고객센터 통화도 안돼구요
170,무료 아니에요 유로입니다
171,무료로 잘이용하고있었는데 왜 갑자기 유료로 바꾸셨는지 불편하네요
172,무료체험을위한서비스였다고...?처음가입시킬때는그런말전혀없었는데뜬금...기분나빠서탈퇴해야겠어요~불쾌합니다~!!!
173,유료앱인데 왜 광고를 봐야하는거죠? 짧은 광고도 아닌 현재까지 2분 짜리를 왜 봐야하는겁니까? 별한개도 아까움
174,네이버 2차 알림톡도 안오는데 OTP도 안되네요.
175,"회원가입진행중, 매달 자동결재라고하여 ""이용약관동의""화면에서 동의를 안했는데, 가입 안된거 확실하죠?"
176,쿠팡 아이디가 없어서 안됐슈다
177,로켓와우 회원을 첨부터 쭉~몇년째 썻는데... 그중 제일 맘에 드는게 와우회원은 쿠.플 무료구독되는거네요!! 매달 정기적으로 결제하며 보는 다른 것보다 제 취향에 맞는것같아요^^ 쿠.플때문이라도 와우 회원은 쭉 유지해야겠네요^^
178,무료로 다 볼수 있나요
179,멤버쉽 해지 하기가 너무힘이듬 구글플레이에서관리하라는데 들어가면 내용이 없음 무한반복 멤버쉽 해지 해 주세요
180,로그인이 아예 안됩니다 와 .... 진짜 답답하네요 월 이용권 결제하고 2명 이용 가능하다고 해서 다른기기 로그인 하려고 하는데 계속 중복되는 아이디라고 로그인도 안되고 아이디 비밀번호 검색하면 계속 가입하기 누르라고 뜨고 눌르면 중복된다고 로그인도 안되고 어쩌라는겁니까? 보라는거예요? 돈은 돈 데로내고 보지말라는거예요? 아.. 답답하네 진짜
