,0
122,"와우회원들에게 이런 서비스까지..
쿠팡을 사랑하는 1인인데...넘 좋은 서비스 감사해요~~~~ 원하는것도 많고 다양한 프로그램들 최신이 있어서 좋아여 넷*** 없는게 은근히 많아서 돈아깝다 생각했는데 ㅋㅋㅋ  이거 있어서 여즘 여가시간 잘 즐기고잇네요 ㅎㅎ"
123,하이큐 4기!!
124,"안녕하세요, 여기에 남기면 개발자분이 보실 수 있지 않을까해서 글 남깁니다. 자막 기능을 만들어주시길 부탁드립니다.

티빙없이 못사는 사람인데요, 전 소리 없이 영상만 볼때가 많은데 이럴 경우 한국 드라마 및 예능은 영상만으로 이해하거나 시청하기 어려울때가 많더라구요.🥲

넷*릭스 혹은 다른 플랫폼의 경우 어떤 컨텐츠의 영상이든 자막 기능이 있어 아쉽지만 티빙보다 이런점은 더 편하다고 느낀적이 있습니다. 티빙의 ux/ui는 정말 좋다고 생각해요! 편하게 잘 사용하고 있습니다.

전 단순히 자의적, 선택적으로 소리 없이 보는 환경이지만 어쩔 수 없이 소리 없이 영상만 볼 수 밖에 없는 환경과 사람들도 많다고 생각해요. 더 많은 사람들이 편하고 동등하게 사용적 경험을 겪기 위해 자막 기능이 추가되면 좋을 것 같아 요청드립니다."
125,편리합니다
126,감사합니다!
127,어플로 테스트 안하고 서비스 시작하나요?? 가입할때부터 모바일로는 인증번호 치는것도 계속 안되서 겨우 결제 하고 19세 인증이 필요한 영화들도 성인인증할려니 아에 인증화면 접속도 안되고!!! 마블이랑 디즈니 빼고 볼거 없는거 같음 내셔널지오그래픽도 생각보다 다큐도 적고 이거 사용하는 이유가 내가 보고싶은것을 원하는 대로 골라서 보는 장점인데 그럿 것이 없다 그냥 안에 컨텐츠 양도 적고 다양성이 부족한듯 그냥 바로 구독취소하고 넷플이나 보러감
128,빨리감기 개선이 필요합니다. 그 외 전반적으로 만족
129,아동용인데 한글자막 없음 / 번역계의 볼드모트 번역 들어와 있음(특히 어벤져스 시리즈) / 내셔널 지오그래픽 특정년도 이전꺼 없음
130,구성이 너무 좋네요^^가성비 짱!
131,재미있는 디즈니을 볼수 있어서 너무좋아요
132,"1.pip모드도 안만들어 놓고 출시 실화...? 첫날에 연간 이용권 끊은 사람들 호구 만들기 성공하셨어요 혹시 우리는 컨텐츠 빨로 간다 이건가 싶기두 한데.. 바쁜 현대인들은 폰으로 하나만 보고 있지 못합니다.. 계속 이런 상태면 넷플로 다 넘어갈듯 2. 배속 설정도 없고 시간 슬라이드바는 너무 밑에 있어서 드래그 해서 종료할때 다른 지점으로 옮겨진 후 종료됩니다🤨 3. 넷플과 비교해서 데이터 로딩 속도가 너무 느립니다. 4. 완다비전을 완다 검색시 나오고, 비전 검색하면 안나오는 거 실환가요ㅋㅋㅋㅋ 기가차서 띄어쓰기 되있는 것들과 안되있는것들 테스트 해보니 다 똑같더라구요 이건 요즘 대학생들도 처리 할수 있는 기술일텐데 참.... 개선할 부분이 많아보입니다."
133,잘 사용하고 있었는데 갑자기 앱 켜면 검은화면에서 안넘어갑니다
134,마블 디즈니 픽사 너무 좋아해서 결제했어요 근데 좀 불편한게 많네요 1.기기자체 설정(구글자막cc)를 통해서만 자막 변경이 된다는 점 2.팝업기능이 안된다는 점 3.재생중 시리즈 목록을 볼수 없다는점 4.밝기 조절이 앱 자체적으로 안된다는 점 5.웹에서 볼때 다음편 자동재생이 안된다는 점 (이건 고객센터에 문의해봤지만 별다른 피드백이 없어서 여기에도 적어봅니다) 앞으로 피드백 반영해서 편의성 개선 차차 해주시길 바래봅니다
135,실시간시청을 결제해야하는 신박한앱.보통 다른방송앱은 지난영상을 다시보기로 구매해야하는데 이건 그반대임(애니나 영화빼고). 근데 난 그다지 티비방송을 잘안보고 어쩌다 한번 보는데 그때마다 실시간으로 그프로그램을 돈주고 봐야하는 아주 그지같은 앱임.한마디로 그 프로그램 딱하나보려고 한달정기권을 구매해서 돈낭비를해야한다는거임.내가 여기에있는 모든채널을 다보고 영화에 애니까지 알뜰하게본다면 돈이아깝지 않겠지만 재미가없는걸 억지로볼수도없는노릇인데 왜 실시간영상을 정기권으로 구매해야하는지 모르겠음.
136,무료 체험 기간은 없나요 ?
137,다른걸다 떠나서 팝업창 안되는게 제일불편 영상보면서 다른작업을 할수가없음 영상만 봐야함
138,기대가 컸나 볼게 없더라.1달 결제하고 그냥 맴버쉽 취소... 돈 아깝다..
139,볼거너무없음
140,"1. 자막 엉망. 미드를 보는데…같은사람 이름도 제멋대로 이랬다 저랬다.  극을 제대로 봤으면 동생인데 오빠랬다가… 멋대로라 집중안됨

2. 타 플랫폼처럼 배속기능 없음

3. 내가 못 찾는건지… 최근 본 작품만 따로 모아둔 메뉴가 없다.

4. 자막 위치가 아래였다 위였다 역시 이것도 제멋대로…

마블 / 디즈니를 좋아하던 유저로 컨텐츠가 좀 부족하긴해도 당장 불만이 크진 않은데… 위에 지적한 부분들을 생각하면 아무 준비없이 돈만 노리고 서비스 시작한거 같아서 실망이 이만저만이 아님…"
141,해리포터 보고싶다
