,0
55,"마블 좋아하시는 분들 추천 먼제 로키,완다비전,팔콘과윈터솔져 완다비전은 내년에 나올 닥터2와 연간이 있고 팔콘과윈터솔져는 팔콘이 제2의캡틴아메리카 되는 과정 로키는 모르겠고 다음주에 나올 호크아이 호크아이가 세데교체 되는 과정 이렇게 마블이 페이즈3에서페이즈4로 가는과정에 위에 소개한 드라마가 들에있음 아니면 마블페이즈3정주행"
56,일단 마블 스타워즈 팬으로써 너무 감동적임. 컨텐츠 뿐 아니라 한국어 더빙 까지ㅋㅋ 너무나도 마음에 든다. 다만 왓이프가 아직 없다는게 당황스럽다. 조만간 호크아이도 나올텐데 설마 바로 바로 못 볼수도 있다는건 아니겠지... 왓이프와 차후 신규 마블 드라마들에 대한 디즈니플러스코리아의 계획이 어떠한건지... 조속한 공지가 필요해 보인다.
57,최고임
58,실시간으로도 볼 수 있고 중드보느라 앱 설치하게 되었는데 신작도 많이 올라오고 잘 보고 있어여~^^
59,넷플릭스도 볼게 없다고 했지만 여긴 넷플릭스 오리지널도 없네..
60,"드라마""태양의 후예""도 추가해주세요ㅎㅎ넘넘 재미있게 보고있습니다 ㅎㅎ"
61,스타워즈 마블 내가좋아하는건다있네요
62,"카테고리도 불편하고 직관적이지 못함
넷플릭스를 예로들면 영화도 한국영화 해외영화
그중에서도 세부 탭이 다있고
드라마, 등등 세분화되어 있는데 그른게 없음
걍 컨텐츠 있으니까 보겠지 하고 성의없이 내놓은느낌
한두달은 가겠지만 이대로라면 롱런은 힘들지 않을까??"
63,"드디어 출시되서 좋긴한데..ㅎ 앱을 급하게 만든건가ㅠ 광고는 계속하더니ㅠ 너무 불편…아니 시리즈물을 보는데 한편보고 다음편을 또 눌러야하다뇨…자동재생도 없고 화면밝기,음향조절등 이런거 없어서 너무 불편하네요ㅠㅠ개선점이 너무 많이보이는데 개선은 언제 해줄지…"
64,좋은데 시청중인 콘텐츠 삭제가 안 됨. 드라마 대충 맛 보고 볼까말까 정하는데 너무 지저분 해져서 불편해요
65,생각보다 손봐야할게 많음 1. 자막 크기설정 및 폰트설정 2. 밝기조절 안됌 3. 몇몇 드라마 시즌 완결 났는데도 다 안나왔거나 중간에 시즌하나가 빠짐 이거 좀 치명적입니다 나머지는 차후 보면서 댓글 남기겠습니다
66,감사해요
67,"초기에 삼개월은 천원도 안되는 금액이라고 하길래 그냥 한번 가입해봤습니다. 사실 금액 명시가 다 다르게 나와 불편을 겪었지만 워낙 저렴하니 대수롭지 않게 여겼습니다. 두달째엔 아무 알림 없이 6천원대 금액이 출금됐지만 워낙 혼동되게 만든 요금제이기도 하고 다른 플랫폼에 비해 저렴한 편이니 수긍했습니다. 
근데 여러모로 개선되어야 할 방면이 많은 것 같습니다. 콘텐츠는 다른 플랫폼에 비해 적은 편이지만 저야 워낙 마이너한 취향이라 콘텐츠 다양성에선 나쁘지 않았습니다. 프랑스 드라마라던지 다큐멘터리 좋았어요. 
근데 솔직히 터치가 잘 먹지 않는다던가 뒤로가기 누르면 바로 전단계로 가지 않는 점, 쓸데없는 여백이나 답답한 ui/ux 디자인? 한 5년정도 뒤쳐진 느낌입니다..조금만 더 개선됐으면 좋겠어요."
68,예전 드라마나 애니메이션을 보기에는 좋아요 그런데 제가 포켓몬을 좋아하는데 예전에 했던 시리즈 없이 썬문 w이렇게 두개만 있는데 더 추가만 되면 자주 이용하게 될것 같습니다 개인적으로 아쉽네요 ㅠ 영화도 몇개만 있어서 전에 봤던것인데 컨텐츠 추가 부탁드려요
69,내가 찾던 그 콘텐츠! 웨이브에 없었어!
70,정말 컨텐츠가 좋아요
71,완전 만족
72,일단 콘솔로보면 소리를 크게 키워도 엄청작고 10초 앞으로 10초 뒤로가기 하면 끊기고 버그인지 렉 인지 모르지만 화면이 안나올때도 있음 컨텐츠 안에 영상(영화.애니.드라마) 재미 있는 것들이 많아서 좋긴한데 그에반해 성능은 넷플리스 에 비해 상당히 떨어짐
73,"이거 뭔 구독 결제를 해야 결국 컨텐츠를 볼 수 있네요.... 내용물을 보고 구독을 해야지,,,디즈니+는 마블빼고는 컨텐츠에 자신이 없나보네요..."
74,우선 다양한 콘텐츠가 있어 좋지만 자막문제와 공개예정 챕터가 없어 아쉽네요
75,마블 다 봐야지 ㅎㅎ
76,"콘텐츠는 다양해서 좋으나 넷플릭스에 비해 한없이 떨어지는 UI/UX 및 자막 상태는 개선이 필요해보입니다. 시청중인 영상목록 삭제 기능도 없고, 자막 번역은 정말 발 번역이 따로 없습니다. 스타워즈 자막 중에는 채팅 이모티콘 나오는 것도 봤네요. 다만 9900원으로 이만한 콘텐츠들을 4명 동시 스트리밍 가능한 점은 매우 좋습니다."
77,"이거 어떤구성이잇는지 영화 드라마 어떤게잇는지 볼려고햇는데 결제해야볼수잇네요 그래서 결제는햇아요 근데 마블만 볼수잇더라구요 다른 영화나 드라마는 볼게업구요 그래서 구독취소햇어요 환불해주세요 디즈니플러스 고객센터에서는 여기서 직접 하래요
환불부탁드립니다"
78,해리포터1편 2편 영화가 최신등륵 이라니 옛날 영화만 싸그리 모아놧네 뭐하냐?ㅋㅋㅋㅋ 원펀맨도 시즌2 없음 이게뭐얔ㅋㅋㅋ 누가 봅니까..ㅋㅋ
79,올라오는게 예전거나 개느림. Ex) 런닝맨 8월치 매주 업로드중 누가 봄?
80,최고
81,쿠플 지지합니다. 중드를 비롯해서 여러 드라마의 독점 콘텐츠 좋아요~! 앱 기능의 측면에서는 부족한 것이 많지만 앞으로 더 좋아질 것이라 믿어요 🙏
82,볼거리 즐길거리 정말 환상적으로 다양함
83,극장판 어벤져스 외 볼게 없음 어벤져스 드라마 버젼들은 모두 어설픔 특히 로키 1회 에서 로키 갑옷이 바뀌는 장면 있는데 정말 cg가 확 눈에 거슬릴정도
84,2년간의 기다림 끝에 드디어 한국 런칭을 해서 12일에 바로 다운받아서 지금까지 사용해본 결과 많은 개선사항이 필요하다는 것을 느낍니다. 일단 제일 심각한 건 번역 자막 상태입니다. 대사에는 있는데 번역이 안된 부분도 많고 드라마/영화 안에서 말하는 대사가 의미하는 진짜 뜻과는 전혀 다른 오역이 너무 많습니다.
85,완다 정주행했는데 정말정말 재밌게 봤어요. 이제 로키도 정주행 할겁니다 ㅎㅎ 앞으로도 시리즈 많이많이 만들어주세요 :)
86,"와우회원들에게 이런 서비스까지..
쿠팡을 사랑하는 1인인데...넘 좋은 서비스 감사해요~~~~ 원하는것도 많고 다양한 프로그램들 최신이 있어서 좋아여 넷*** 없는게 은근히 많아서 돈아깝다 생각했는데 ㅋㅋㅋ  이거 있어서 여즘 여가시간 잘 즐기고잇네요 ㅎㅎ"
