,0
51,리그 마지막 경기 손흥민 득점왕 될지말지 정하는경기 전반전 통으로 날림 손흥민 후반전에 2골 넣음 그래서 2점 드림 진짜 개열받았음
52,토트넘 경기도 못보네...
53,중요한 토트넘경기 이런거 볼려고 유료결제하고 있는건데 중요할때 안되는게 무슨소용인가요? 내 폰이 이상한가해서 재설치까지했네... 시간아까워 이달까지만하고 그만결제해야겠어요
54,경기중계보려고 결제해놨는데 서버터지고 어떠한 공지조차없음
55,중요한 타이밍에 서버가 관리안되서 축구도 못보다니요.. 실망스럽네요
56,손흥민 마지막 경기에 서버터짐 수준 나오는거지
57,돈주고 사용하는데 접속자몰린다고 손흥민경기 못보는거 실화냐?ㅋㅋ
58,아니 뭐하세요? 토트넘 마지막 경기 엄청 중요해서 사람 몰릴거 알면서 뭐하자는거임? 전반 다 날라갔는데 후반까지 못보게할건가? 이러면서 맴버쉽가격은 올리겠다고? 장난하나
59,손흥민경기 보려고 결제한건데 접속조차안되네ㅡㅡ
60,손흥민경기볼라고 오랜만에 켰더니 실행안됨
61,토트넘 좀 보자
62,최악 로켓배송때문에 회원이긴 하나 epl마지막 경기 어플 서버 터진거 실홥니까;;너무하시네
63,아니 왜 로그인이 안돼요?? 결제해놓고 축구도 못보게 생겻네?? 빨리 조치 좀 취해주시죠
64,토트넘 경기볼때마다 말썽이네요
65,왜안되는거야!토트넘경기봐야는데
66,중요한 경기 라이브때 서버터지는건 무슨 능력입니까??
67,토트넘 경기볼려고 결제했는데 잠시후에 시도 해달라고만 계속 반복되게 뜨기만 하고 경기 20분 지났는데 뭐하자는건지?
68,왜 접속이 안되나요 중요한 손흥민 경기때
69,손흥민경기 무료해줘서 와우회원 안끊고있는건데 장난하냐?공지를 띄우던지.ㅁㅊ
70,경기가 끝나야 정상화될라나? 답답하다 진짜..
71,손흥민이가 기다리고있는데 이게 머냐구.....
72,손흥민경기 중계권 왜삼? 관리도 못할거면서
73,와 손흥민 경기 봐야하는데 오류걸려서 못보네 최악이다
74,토트넘 노리치 후반도 못보면 해지합니다. 사람 몰릴거 빤히 예상되는데 대비도 안하고 참... 조치안하면 앞으로 쿠팡 일절 사용안합니다
75,이새벽에 손흥민 경기 얼마나 본다고 서버터지냐?싼마이 한계인듯 에잇 퉷
76,"진짜 파국으로 가는구나 쇼핑금액 지역별로 차등적용 한다고 뒤통수 치고,서버 관리 못 해서 토트넘 경기도 못 보고...검은머리 외국인은 그냥 외국인임!"
77,와 미쳤다 손흥민 시즌 마지막 경긴데 이걸 못보게하네
78,내돈 돌려줘라 내가 이럴려고 와우회원했는줄아냐? 광고는 오지게하고 손흥민 왜 안보여주냐 답답해 속터져
79,돈 받아 먹으면서 관리 너무 이상하게 하네요. 토트넘 노리치 보지도 못 하고
80,손흥민 경기는 홍보 다 해놓고서는 사람 많이 몰려서 서버 터짐???
81,야이놈들아 손흥민때문에 서버폭주할거 몰랐냐? 니놈들때문에 사용못하는거니까 모든회원 한달 무료혜택이나 내놔라...
82,경기보는날에는 내트워크 유실됐다고 하고.. 경기만 기다렸는데 아쉽네요.. 자꾸 연결이안되고 재생도 못합니다..
83,손흥민 경기보려고하면 서버터지는데 서비스를 왜하는지...
84,경기보려고 와우회원 유지중인데 로그인 안되면 어쩌자는건가요;;;;
85,앱이 진짜 허접하다.. 초대기업 디즈니가 만든게 맞나 의심스럽다.. 대학교 과제로 낸 어플수준임..
86,하이큐가 없어서 불편해요.....
87,라이트 이용자는 뭘 볼 수 있는 거죠??? 볼 게 없....
88,토트넘 세비야 경기 자리잡혀서 결제하는데 백신설치하라고해서 설치하고들어가니까 튕겨져있네 말이돼나
89,알람 맞추면 단한개도 안오네 왜 만든 기능일까
90,처음에 쿠팡플레이 나오자마자 월정액 끊어서 봤었는데 티비연동이 됐다안됐다거려요; 해지했었어요 이번에 다시 정액권 끊었는데 여전하네요 어떻게 조치좀 해주세요 아니면 티비에 쿠팡플레이 어플 다운받았는데 토트넘 프리미어경기 생중계종료만 뜨고 하이라이트는 따로 안뜨네요 그걸 뜨게해서 보게해주던가 조치좀 해주세요 제발;
91,tv앱 로그인이안됩니다 새기기연결하기에서 tv앱의 qr코드찍으면 오류라고 나오고 6자리 숫자를 입력하면 그다음단계로 넘어가지않고 반응이없네요
92,토트넘 경기 볼려고 12시까지 기다렸는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하 개빡치네여 피드백 좋네요
93,뭐 이런 개같은 경우가 있냐..토트넘이 니꺼냐?더 가입안해
94,토트넘때문에 보는사람.......
95,관심 목록을 저장하는 기능 은 없나요?
96,최악!!!! 돈받고 경기 송출하면서 이렇게 늦개 하이라이트 올려도 되는거임?
97,토트넘 친선경기를 오직 쿠팡? 안보고 말지.
98,축구 좀 보자 왜 연결이 안 되는 건데… 만반의 준비 해놨는데 개망했잖아요… 관리 좀 제발
99,경기도 제대로 안나오면서 뭘 하겠다는거냐
100,토트넘 경기 보려고 작년에 가입해서 잘 사용 중이였는데... 이젠 생중계 일정에 토트넘이 없네요? 이젠 중계안하는지요?
101,토트넘 경기때문에 결제하고 봤는데.이젠 이것 마저도 없음????볼거 하나도 없는 플렛폼인데....ㅃ2
102,라이트도 유료잖아요. 볼게 너무없어요.
103,토트넘 중계.... 제발
104,왜 손흥민 축구경기 중계 안하면서 가격은 올리냐?!!! 가격 다시 낮춰라!!
105,기묘한 이야기 제일 재밌다. 진심이 기쁜고 행복을 하다.🙂 내꿈같아...!
106,토트넘경기도안보여주면서 토트넘그만울거먹어라한새도아깝네
107,이제 토트넘 경기는 생중계 못보나요?
108,아니 갑자기 이용권구매하리니요 웨이브 업뎃되고나서 정말 실망입니다
109,동시자막 제발 가능하게해주세요 !!
110,하이호 일곱난쟁이 내주세요 만약(if) 내주지 안으면 이 앱은 정말 나빠요 친구들한테 소문낼거에요.
111,제발 배속 좀... 대체 무슨 고집임ㅠ
112,야구 5게임 동시시청시 다른경기 전환이 너무 버벅거리고 안됩니다. 갤탭s7fe 사용중이라 사양이 떨어지는것도 아닌데 테스트해보시고 고쳐주세요.
113,"1점도 아깝다 첫달 100원이라고 광고하지만, 실결제시 16000원 그대로 청구됨 사기아닌가?"
114,동시볼수있는인원을 늘려달라!!!
115,프로필에 개인 사진 추가 기능과 케릭터 다양했으면 좋겠습니다. 그리고 TV에서도 실시간 지원해주셨르면 좋겠습니다
116,10초 앞으로가 안되는거 실화냐 영상 그냥 멈춰버리네 로그인 할 때 비밀번호는 왜 두번씩 입력해야 열리는데? 버그면 고치기라도 해야지 개빡치게 1년치 끊어놔서 해지도 못하네
117,동시시청 왜 2회선에서 1회선으로 줄은 건가요??? 서비스도 개판이면서
118,티빙....진짜 거지같은거 알죠? 렉걸리고 느리고...목록은 숨바꼭질하나요. 제발 시상식이나 필요한방송 티빙에서 안해주길 두손모아 빕니다. 울며겨자먹기로 결제하고 눈씻고 볼거 찾아도 안보여요.
119,실시간TV에 선호채널 기능 좀 추가 바랍니다. 사용자마다 채널 취향이 다른데 인기채널 이런거 보다 보고자 하는 채널 설정 및 매번 채널 찾아 시간 허비 않도록 쉽게 이용할수 있게 개선바랍니다
120,티빙라이트로 볼 수잇는 영화들만 모아놨으면 좋겠어요 죄다 3분미리보기라서 상당히 불편해요
121,시즌 사용하다 다운받았는데 실시간보기에 시즌에는 티비프로랑 오디오 다있어서 좋았는데 이거 KT사용자 편의는 거의 없네요 뭐만 누르면 시즌권 결제해라 이렇게 나오고 전이 훨씬좋네요
122,"무슨 이메일 인증이 필요하다는데 인증번호는 계속 재전송해도 오지도 않고,성인 인증은 계속되고"
123,해외축구를 실시간으로 봐서 너무좋은데 가끔씩 로그인을 해야되서 귀찮ㅎ
124,제빌 밝기좀 어떻게 하세요 어두워서 짜증나서 못보겠네
125,하이큐 4기 가 1월5일에 나온다고 써있었는데 왜 안나오죠????
126,하이큐 4기 왜 안나오냐?
127,하이루
128,마음을 울리는야구
129,프로필 사진 할 만한 예쁜게 없어여.... 왜 다른 ott들 보다 오리지널 프로필 사진이 현저히 적어여.... 실망...
130,동시자막 서비스를 제공하면 더 많은 영어공부인을 영입할 수 있을 겁니다
131,하이큐 4기 보고싶은데 계속 안나오던데 이거 뭐죠...분명 시즌 4개라는데..ㅠ-ㅠ
132,동시접속 제한은 왜 만드냐
133,실시간 방송볼수 있어 좋아요~~그런데 해외채널 뉴스 이런것도 있음 좋겠어요 시즌팩에서는 있었는데 아쉽네요
134,진짜 그지같음 한 달에 돈을 내는데도 개별결제로 봐야 하는 게 있고 거기다가 코인 충전할 때 금액도 내 마음대로 못하고 더 많이 충전해야 함 손절하러 감
135,"축구경기 결과 안보고 하이라이트, 다시보기 볼 수 있는 플롯을 따로 만들어 주시면 안될까요? 오늘 스코어가 갑자기 튀어나와 볼 맛이 사라졌습니다 ㅠ.ㅠ"
136,티빙을 알기전에 다 가입해 비교해보고 최종 정착했는데.. 타업체제휴가 다양해 실속있게 이용할수 있고 .시즌(단종)의 실시간 QVOD 까지도 흡수하셔서 더욱 완벽했네요~ 정규방송 실시간도 기대해 봅니다( 정치뉴스가 편협해서ㅜ) 늘번창하세요 네이버제휴혜택 확대 기대해 봅니다.
