,0
45,"안녕하세요, 여기에 남기면 개발자분이 보실 수 있지 않을까해서 글 남깁니다. 자막 기능을 만들어주시길 부탁드립니다.

티빙없이 못사는 사람인데요, 전 소리 없이 영상만 볼때가 많은데 이럴 경우 한국 드라마 및 예능은 영상만으로 이해하거나 시청하기 어려울때가 많더라구요.🥲

넷*릭스 혹은 다른 플랫폼의 경우 어떤 컨텐츠의 영상이든 자막 기능이 있어 아쉽지만 티빙보다 이런점은 더 편하다고 느낀적이 있습니다. 티빙의 ux/ui는 정말 좋다고 생각해요! 편하게 잘 사용하고 있습니다.

전 단순히 자의적, 선택적으로 소리 없이 보는 환경이지만 어쩔 수 없이 소리 없이 영상만 볼 수 밖에 없는 환경과 사람들도 많다고 생각해요. 더 많은 사람들이 편하고 동등하게 사용적 경험을 겪기 위해 자막 기능이 추가되면 좋을 것 같아 요청드립니다."
46,편리합니다
47,빨리감기 개선이 필요합니다. 그 외 전반적으로 만족
48,구성이 너무 좋네요^^가성비 짱!
49,재미있는 디즈니을 볼수 있어서 너무좋아요
50,실시간시청을 결제해야하는 신박한앱.보통 다른방송앱은 지난영상을 다시보기로 구매해야하는데 이건 그반대임(애니나 영화빼고). 근데 난 그다지 티비방송을 잘안보고 어쩌다 한번 보는데 그때마다 실시간으로 그프로그램을 돈주고 봐야하는 아주 그지같은 앱임.한마디로 그 프로그램 딱하나보려고 한달정기권을 구매해서 돈낭비를해야한다는거임.내가 여기에있는 모든채널을 다보고 영화에 애니까지 알뜰하게본다면 돈이아깝지 않겠지만 재미가없는걸 억지로볼수도없는노릇인데 왜 실시간영상을 정기권으로 구매해야하는지 모르겠음.
51,다른걸다 떠나서 팝업창 안되는게 제일불편 영상보면서 다른작업을 할수가없음 영상만 봐야함
52,볼거너무없음
53,"1. 자막 엉망. 미드를 보는데…같은사람 이름도 제멋대로 이랬다 저랬다.  극을 제대로 봤으면 동생인데 오빠랬다가… 멋대로라 집중안됨

2. 타 플랫폼처럼 배속기능 없음

3. 내가 못 찾는건지… 최근 본 작품만 따로 모아둔 메뉴가 없다.

4. 자막 위치가 아래였다 위였다 역시 이것도 제멋대로…

마블 / 디즈니를 좋아하던 유저로 컨텐츠가 좀 부족하긴해도 당장 불만이 크진 않은데… 위에 지적한 부분들을 생각하면 아무 준비없이 돈만 노리고 서비스 시작한거 같아서 실망이 이만저만이 아님…"
54,프로그램도 많고 좋은데 작은 화면에서 다음화로 못 넘기니까 다시 프로그램 들어가서 또 바꾸고 너무 번거로워요
55,다 좋지만 광고 시스템이 별로입니다. 마치 초창기 모습을 보는거 같습니다(광고가 2회 나오는 경우 등). 예전처럼 1개만 나오고 방영중인 프로그램을 한번 더 눌렀을 때 광고가 나오지 않게 해줬으면 좋겠습니다.
56,이용하기 편리하고 방대한 콘텐츠 굳굳 : D
57,Wave 말 그대로 파도 타듯이 다양한 영화를 즐길 수 있네요. 드라마 미나리 부터 액션 존윅까지 감동과 재미를 느낄 수 있는데요. 해외 OTT와 대응해 국산 OTT 파도처럼 저항해서 잠식 시키길 바랍니다!~
58,지상파 많이 보는데 저한테 딱이에요 구글 크롬캐스트 연결해서 재방 보는데 깔꼼합니당~~ 만족해요!!
59,생각보다 볼거리가 풍부합니다!!! 다른어플에는 지상파 옛날영상찾기가 힘든데 웨이브에서는 지상파방송중 옛영상도 많고 이용권구매하면 웨이비영화관 영화들도 무료고 참 좋은것같아요!! 심지어!!!!!! 옛날영화만있는것도 아니고 요즘영화도있고 제가조아할법한 영화들만 있는것같아 매우즐겁게 시청하고있습니다!! 즐거움을 웨이브에서 찾은것같아 매우행복하네요^^
60,콘텐츠가 너무 없는데... t플랜 요금제 변경해서 무료로 볼수 있다지만 볼게 없다는게 영.. 아니 왜 웹페이지에서 보는거랑 앱에서 보는 메뉴가 다르냐 =_=.. 웹에서 먼저보고 카테고리 빈약한거 보고 컨텐츠 전혀 없는줄
61,애기가있어서 타요나 뽀로로나 이런 프로그램들 시청하고있었는데 갑자기 없애놓고 없어졌다고 리뷰다니 리뷰도 삭제하나봅니다? jtbc나 이런프로그램도 기존에 다보고있었는데 없어졌는데 돈받고 이런식으로 하는거면 왜 돈을받나요? 푹때부터잘보고있었는데 요금은 더올려받으면서 이런식으로 하나씩 없애나요??
62,아니 왜 어플이 구동되지도 않죠? 아무리 기다려도 검은 화면만 뜨고 안나와요
63,보고 싶었던 콘텐츠가 많아서 자주 이용하고 있습니다. 요즘에는 이렇게 된 이상 청와대로 간다 보는 재미로 계속 이용하게 되요.
64,아니 지금 막 프리미엄 결제해서 컴터로 보려는데 왜 오류가 뜨고 실행도 안되나요? 장난하나.. 몇주내내 컴터 오류 오지게 걸리네요 썩엇다 ..
65,만족하며 사용중입니다
66,안녕하세요! 오리지널 콘텐츠도 볼 수 있고~ 무엇보다도 예전 드라마들을 볼 수 있어서 좋습니댜♡
